Citations,PI,Title,Link,Year
,Sezen Karakus,"Impact of Clinically Significant Dry Eye on Self-Reported Driving PerformancePM Mathews, S Karakus, PY Ramulu, EK AkpekInvestigative Ophthalmology & Visual Science 57 (12), 2842-2842, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:Y0pCki6q_DkC,2016
,Sezen Karakus,"Eye Pain and Ocular Surface Characteristics in Postural Orthostatic Tachycardia Syndrome: The Role of Autonomic DysfunctionS Karakus, J Huang, M Yashar, M Haile, U Tunc, C Viton, S Cehan, ...The Ocular Surface, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:35N4QoGY0k4C,2025
,Sezen Karakus,"Evaluation of Objective Dry Eye Parameters and Sjögren’s Syndrome Status in a Longitudinal Cohort of Patients Evaluated with Novel, Tissue-Specific AutoantibodiesX Zhu, D Cui, X Dai, A Dhungana, EK Akpek, S KarakusInvestigative Ophthalmology & Visual Science 63 (7), 1523–A0248-1523–A0248, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:j3f4tGmQtD8C,2022
,Sezen Karakus,"Elevated Anti-Cyclic Citrullinated Peptide Levels Associated with Filamentary KeratitisK Wang, U Tunc, J Huang, F Barandiaran, S KarakusOcular Immunology and Inflammation 32 (10), 2602-2604, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:O3NaXMp0MMsC,2024
,Sezen Karakus,"Effects of Prolonged Reading on Tear Film HomeostasisS Karakus, EK Akpek2019 ASCRS ASOA Annual Meeting, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:_kc_bZDykSQC,2019
,Sezen Karakus,"Distinct Tear Composition in Sjögren’s Syndrome Related Ocular Surface InflammationS Karakus, H Wu, Q Zhang, EK Akpek, S MasliInvestigative Ophthalmology & Visual Science 61 (7), 1378-1378, 2020",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:9ZlFYXVOiuMC,2020
,Sezen Karakus,"Diagnostic Testing for Dry EyeE Bernfeld, S Karakus",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:R3hNpaxXUhUC,
,Sezen Karakus,"Depressive Symptoms, Fatigue, and Dry-Eye in Patients with Sjögren’s SyndromeS Karakus, EK Akpek2019 ASCRS ASOA Annual Meeting, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:Se3iqnhoufwC,2019
,Sezen Karakus,"Corneal Neurotization for Neurotrophic KeratitisAS Wong, B Xing, CN Burkat, ND Yeo, J Smith, T Ichikawa, MT Yen, ...",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:hMod-77fHWUC,
,Sezen Karakus,"Corneal Nerve Abnormalities and Eye Pain in Postural Orthostatic Tachycardia Syndrome (POTS): Exploring the Role of Autonomic DysfunctionM Haile, JJ Huang, M Yashar, U Tunc, C Viton, S Cehan, P Kotamraju, ...Investigative Ophthalmology & Visual Science 66 (8), 3729-3729, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:lSLTfruPkqcC,2025
,Sezen Karakus,"Comparative Analysis of DNA Extraction Kits for Microbiome Analysis of Eyelid Margins in Ocular RosaceaU Tunc, M Yashar, C Wang, A Gutierrez, N Kim, A Chein, S Talluru, ...Investigative Ophthalmology & Visual Science 66 (8), 6108-6108, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:RGFaLdJalmkC,2025
,Sezen Karakus,"Cataract Surgery in the Setting of Posterior KeratoconusKM Riaz, W Pham, O Boundaoui, AS Patel, VY Bunya, C Halfpenny, ...",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:4JMBOYKVnBMC,
,Sezen Karakus,"An objective measure of dry eye severity is associated with serologic markers in Sjogren’s syndromeS Karakus, EK Akpek, RW MassofInvestigative Ophthalmology & Visual Science 57 (12), 5685-5685, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:UeHWp8X0CEIC,2016
,Sezen Karakus,"Alterations in Ocular Surface from Prolonged ReadingS Karakus, D Agrawal, HB Hindman, CF Henrich, PY Ramulu, EK Akpek2018 ASCRS ASOA Annual Meeting, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:ZeXyd9-uunAC,2018
,Sezen Karakus,"575 Associations between rosacea inflammation in the skin and eyeA Munjal, E Chen, N Kim, S Karakus, A ChienJournal of Investigative Dermatology 143 (5), S98, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOWAFSUAAAAJ&cstart=20&pagesize=80&citation_for_view=uOWAFSUAAAAJ:J_g5lzvAfSwC,2023
,Seesandra V. Rajagopala,"S1473 Presidential Poster Award Metatranscriptomic Analysis of Pediatric Esophageal Epithelium and Microbiome Response to Proton-Pump InhibitorsSV Rajagopala, MH Shilts, Y Choksi, S Das, G HiremathOfficial journal of the American College of Gastroenterology| ACG 117 (10S …, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:JV2RwH3_ST0C,2022
,Seesandra V. Rajagopala,"Microbiome signatures and their role in uveitis: Pathogenesis, diagnostics, and therapeutic perspectivesK Agrawal, ASY Hong, C Cifuentes-González, VS Kumar, ...Progress in Retinal and Eye Research, 101409, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:SeFeTyx0c_EC,2025
,Seesandra V. Rajagopala,"Metatranscriptomic Analysis of Pediatric Esophageal Epithelium and Microbiome Response to Proton-Pump InhibitorsSV Rajagopala, MH Shilts, Y Choksi, S Das, G HiremathAMERICAN JOURNAL OF GASTROENTEROLOGY 117 (10), S1056-S1056, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:O3NaXMp0MMsC,2022
,Seesandra V. Rajagopala,"Impact of donor human milk pasteurization methods on the gut microbiome of preterm infantsC Ocampo-Chih, H Hendricks, S Weitkamp, NS Gowda, H Singh, ...Pediatric Research, 1-7, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:HoB7MX3m0LUC,2025
,Seesandra V. Rajagopala,"Children with eosinophilic esophagitis non‐responsive to combination therapy have distinct esophageal transcriptomic and microbiome profileG Hiremath, Y Choksi, H Correa, J Jacobse, SR Das, S Ma, JA Goettel, ...Allergy 79 (10), 2798-2811, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=OaIOeSYAAAAJ&cstart=20&pagesize=80&citation_for_view=OaIOeSYAAAAJ:2P1L_qKh6hAC,2024
,Russell Van Gelder,"Year-End Musings from the Curator-in-ChiefRN Van GelderOphthalmology 129 (12), 1342-1343, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:CdxZDUztZiMC,2022
,Russell Van Gelder,"Vision restoration using a light-responsive small molecule photoswitch (KIO-301) in advanced retinitis pigmentosa: the ABACUS-1 phase 1/2 clinical trialR Casson, E Daniels, C Barras, A Dwyer, B Strem, C Wykoff, ...",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:EPG8bYD4jVwC,2025
,Russell Van Gelder,VISION RESTORATION THROUGH OPSIN GENE THERAPYRN Van Gelder,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:PVgj2kMGcgYC,
,Russell Van Gelder,"Uveitis incidence in the United States (US): a database study using the Intelligent Research in Sight (IRIS)® RegistryTP Kung, MS Hunt, M McKay, RT Yanagihara, AY Lee, RN Van Gelder, ...Investigative Ophthalmology & Visual Science 62 (8), 1404-1404, 2021",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:IaI1MmNe2tcC,2021
,Russell Van Gelder,"Uveitis Burden in US Ophthalmology Practices Using the IRIS® Registry (Intelligent Research in Sight)M Hunt, KM McKay, AY Lee, CS Lee, RN Van GelderInvestigative Ophthalmology & Visual Science 64 (8), 1157-1157, 2023",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:DBa1UEJaJKAC,2023
,Russell Van Gelder,"Torque Teno Virus Revealed by Deep DNA Sequencing of Ocular Surface DNAR Van Gelder, NR Ko, AY Lee, V Shestopalov, E LinardopoulouInvestigative Ophthalmology & Visual Science 55 (13), 6287-6287, 2014",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:uWiczbcajpAC,2014
,Russell Van Gelder,"TORQUE TENO VIRUS REVEALED BY DEEP DNA SEQUENCING OF OCULAR SURFACE DNADJ Andersen, N Ko, R Van Gelder, A Lee, V Shestopalov, ...JOURNAL OF INVESTIGATIVE MEDICINE 63 (1), 172-172, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:2KloaMYe4IUC,2015
,Russell Van Gelder,"Torque Teno Virus Associated with EndophthalmitisA Lee, L Akileswaran, M Tibbetts, S Garg, R Van GelderInvestigative Ophthalmology & Visual Science 54 (15), 1106-1106, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:BwyfMAYsbu0C,2013
,Russell Van Gelder,"Three dimensional analysis of SS-OCTA choroidal flow voids and correlation with indocyanine green angiography in patients with birdshot chorioretinopathyK Pepple, Z Chu, J Weinstein, R Van Gelder, RK WangInvestigative Ophthalmology & Visual Science 59 (9), 1531-1531, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:nZcligLrVowC,2018
,Russell Van Gelder,"The Use of PCR/DGGE for Diagnosing Ocular InfectionsEE Kim, R Van GelderInvestigative Ophthalmology & Visual Science 46 (13), 5058-5058, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:CHSYGLWDkRkC,2005
,Russell Van Gelder,"The polymerase chain reaction inRN Van Gelder, S Simpson, HJ KaplanOcular Inflammation: Clinical and basic concepts, 71, 1999",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:HhcuHIWmDEUC,1999
,Russell Van Gelder,"The photoentrainment of circadian clocks in the mammalian retinaE Buhr, R Van GelderInvestigative Ophthalmology & Visual Science 54 (15), 403-403, 2013",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:Z5m8FVwuT1cC,2013
,Russell Van Gelder,"The Passing of the TorchRN Van GelderOphthalmology 129 (4), 366-368, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:jU7OWUQzBzMC,2022
,Russell Van Gelder,"The Council of Vision Editors Fellowship ProgramRN Van GelderOphthalmology 131 (10), 1143-1144, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:O0nohqN1r9EC,2024
,Russell Van Gelder,"The AJO is pleased to announce the following chairmanships of four of our Editorial Board members: Douglas A. Jabs, MD, MBA Chair of the Department of Ophthalmology, Mount …TW Olsen, RN Van Gelder",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:fQNAKQ3IYiAC,
,Russell Van Gelder,"Targeted long-read genome sequencing provides comprehensive genetic diagnosis of inherited retinal diseasesD Mustafi, K Nakamichi, J Huey, JR Chao, RN Van GelderInvestigative Ophthalmology & Visual Science 65 (7), 4240-4240, 2024",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:1DsIQWDZLl8C,2024
,Russell Van Gelder,"Systemic antigen exposure increases intraocular inflammation in primed mycobacterial uveitis (PMU)L Wilson, R Van Gelder, K PeppleInvestigative Ophthalmology & Visual Science 59 (9), 2546-2546, 2018",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:Ehil0879vHcC,2018
,Russell Van Gelder,"Sleep Disturbances in Children with Visual DysfunctionR Wee, RN Van GelderInvestigative Ophthalmology & Visual Science 43 (13), 1365-1365, 2002",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:xtRiw3GOFMkC,2002
,Russell Van Gelder,"Sleep Disturbances: Author replyRN Van Gelder, R WeeOphthalmology 112 (10), 1848-1849, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:fPk4N6BV_jEC,2005
,Russell Van Gelder,"Sleep, Activity, and Burnout in Ophthalmology ResidentsS Feng, G Deitz, RN Van Gelder, S MendaInvestigative Ophthalmology & Visual Science 60 (9), 5499-5499, 2019",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:LgRImbQfgY4C,2019
,Russell Van Gelder,"SHORT-WAVELENGTH LIGHT INCREASES CORNEAL SENSITIVITYT Tresko, B Chou, E Buhr, R Van Gelder, S FengJOURNAL OF INVESTIGATIVE MEDICINE 73 (1), 721-722, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:3bvyWxjaHKcC,2025
,Russell Van Gelder,"Sarcoid, Bayes, and the Challenges of Laboratory Testing for UveitisRN Van GelderJAMA ophthalmology 135 (12), 1359-1360, 2017",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:fFSKOagxvKUC,2017
,Russell Van Gelder,"Retrospective Analysis of Patients on Difluprednate for Treatment of Refractory Intraocular InflammationSC Ongchin, M Slabaugh, R Van GelderInvestigative Ophthalmology & Visual Science 52 (14), 4320-4320, 2011",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:gsN89kCJA0AC,2011
,Russell Van Gelder,"Regenerative and restorative medicine for eye disease (Aug, 10.1038/s41591-022-01996-9, 2022)RN Van Gelder, MF Chiang, MA Dyer, TN Greenwell, LA Levin, RO Wong, ...NATURE MEDICINE 28 (10), 2218-2218, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:raTqNPD5sRQC,2022
,Russell Van Gelder,"Real-time quantitative diagnosis of infectious polymerase chain reaction posterior uveitisLL Dworkin, TM Gibler, RN Van GelderARCHIVES OF OPHTHALMOLOGY 120 (11), 1534-1539, 2002",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:tOudhMTPpwUC,2002
,Russell Van Gelder,"Quantification of 16S Bacteria and Torque Teno Virus in DryEye Syndrome and Clinical CorrelationsCS Lee, A Galor, AI Tuzhikov, VI Shestopalov, R Van GelderInvestigative Ophthalmology & Visual Science 56 (7), 3530-3530, 2015",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:hMsQuOkrut0C,2015
,Russell Van Gelder,"Prediction of subepithelial infiltrates following adenovirus D8 keratoconjunctivitis via machine learningB Rahimi, K Nakamichi, RN Van GelderInvestigative Ophthalmology & Visual Science 66 (8), 1215-1215, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:ziOE8S1-AIUC,2025
,Russell Van Gelder,"Posterior Segment SarcoidosisJB Kim, AG Prasad, RN Van GelderAlbert and Jakobiec's Principles and Practice of Ophthalmology, 4263-4276, 2022",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:Dem6FJhTUoYC,2022
,Russell Van Gelder,"Photopotentiation of Inner Retinal Photoresponses Affecting the Pupillary Light Reflex in MiceY Zhu, DC Tu, D Denner, T Shane, CP Fitzgerald, RN Van GelderInvestigative Ophthalmology & Visual Science 46 (13), 1192-1192, 2005",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:NhqRSupF_l8C,2005
,Russell Van Gelder,"Photic retinal induction of NGFI-A is disrupted in rd/rd miceRN VanGelderINVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE 38 (4), 1524-1524, 1997",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:0N-VGjzr574C,1997
,Russell Van Gelder,"Optoretinography and Adaptive Optics Microperimetry in a Patient With AZOORT Liu, BJ Wendel, J Huey, P Bharadwaj, RN Van Gelder, B Chou, ...JAMA ophthalmology, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:5bg8sr1QxYwC,2025
,Russell Van Gelder,"Optimizing Long-Lead Sequencing Strategies to Phase Pathogenic Variants and Imprinted Loci Across Diagnostic Retinal Disease Gene PanelsK Nakamichi, D Mustafi, B Rahimi, J Huey, RN Van GelderInvestigative Ophthalmology & Visual Science 66 (8), 5131-5131, 2025",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:oi2SiIJ9l4AC,2025
,Russell Van Gelder,"Optical Coherence Tomography Evaluation of Uveitic Macular Edema and Response to Treatment with Oral Carbonic Anhydrase Inhibitor MonotherapyMH Nguyen, C Lee, RN Van Gelder, KL PeppleInvestigative Ophthalmology & Visual Science 58 (8), 1233-1233, 2017",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:dBIO0h50nwkC,2017
,Russell Van Gelder,"Opn5-mediated regulation of clock genes in the mouse retinaED Buhr, RN Van GelderInvestigative Ophthalmology & Visual Science 57 (12), 4662-4662, 2016",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=200&pagesize=100&citation_for_view=cBYEMm4AAAAJ:9pM33mqn1YgC,2016
,Russell Van Gelder,"Ophthalmology, the journal of the American Academy of Ophthalmology, serves society by publishing clinical and basic science research and other relevant manuscripts that relate …SD McLeod, DM Albert, GB Bartley, C Hoyt, AP Schachat, A Agarwal, ...",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=cBYEMm4AAAAJ&cstart=300&pagesize=100&citation_for_view=cBYEMm4AAAAJ:artPoR2Yc-kC,
